dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,n_raters
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n281241,20427461,Is the jacket the same color as the dress shirt?,Yes,"[""yes""]",1.0,2,15.023095882497728,249.4197920896113,52.14209947735071,355.7719299569726,41.53851803857833,397.37256802618504,18.923869007267058,416.2964370334521,288882688,512,331,282.52118779346347,0.0,8.0,34,0.23529411764705882,0.24389467592592592,"[0.23981481481481481, 0.22962962962962963, 0.25462962962962965, 0.24722222222222223, 0.24953703703703703, 0.2300925925925926, 0.22962962962962963, 0.23703703703703705, 0.22962962962962963, 0.2412037037037037, 0.24212962962962964, 0.2375, 0.2375, 0.24444444444444444, 0.24305555555555555, 0.25462962962962965, 0.24953703703703703, 0.24953703703703703, 0.24212962962962964, 0.24305555555555555, 0.24861111111111112, 0.24027777777777778, 0.2462962962962963, 0.24583333333333332, 0.25555555555555554, 0.2449074074074074, 0.24861111111111112, 0.2439814814814815, 0.25324074074074077, 0.24583333333333332, 0.24675925925925926, 0.25277777777777777]",0.0,256,263716864,25165824,330,1,288882688,32,0,32,static_diverse,"[[0, 3, 4, 5, 8, 10, 11, 24], [0, 1, 2, 3, 4, 5, 25, 33], [0, 1, 3, 4, 5, 8, 12, 31], [0, 1, 2, 4, 6, 11, 22, 32], [0, 1, 2, 3, 6, 11, 25, 29], [0, 1, 2, 3, 4, 5, 29, 33], [0, 1, 2, 3, 4, 7, 28, 33], [0, 1, 2, 3, 4, 5, 29, 32], [0, 1, 2, 3, 4, 5, 29, 33], [0, 1, 2, 3, 5, 6, 30, 32], [0, 1, 3, 4, 5, 7, 31, 32], [0, 2, 3, 5, 7, 8, 22, 33], [0, 3, 4, 5, 7, 17, 29, 33], [0, 3, 7, 9, 10, 16, 20, 33], [0, 3, 8, 9, 10, 12, 28, 33], [0, 1, 3, 5, 8, 15, 20, 23], [0, 4, 5, 6, 7, 8, 13, 27], [0, 3, 4, 7, 9, 18, 27, 30], [0, 2, 3, 6, 8, 11, 30, 33], [0, 4, 5, 6, 9, 13, 24, 33], [0, 2, 5, 7, 8, 10, 23, 32], [0, 2, 4, 6, 7, 9, 29, 33], [0, 2, 3, 4, 7, 8, 22, 33], [0, 2, 4, 5, 6, 9, 28, 33], [0, 1, 2, 6, 7, 8, 30, 31], [0, 1, 2, 3, 4, 10, 16, 33], [0, 1, 3, 4, 5, 8, 30, 33], [0, 1, 2, 4, 9, 10, 29, 33], [0, 1, 2, 3, 7, 12, 22, 32], [0, 1, 2, 3, 4, 10, 26, 33], [0, 2, 3, 6, 10, 13, 28, 33], [0, 2, 3, 5, 6, 8, 21, 30]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n281241,20427673,Who is wearing a shirt?,Man,"[""gentleman""]",0.0,2,,433.8024454191327,,,752.3986339801922,757.4379480211064,18.687444971874356,776.1253929929808,1132462080,2176,64,,706.1239529866725,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n281241,20427673,Who is wearing a shirt?,Man,"[""gentleman""]",0.0,2,0.1893292646855116,162.5179754337296,44.266262906603515,238.64439805038273,47.6767549989745,286.38208901975304,18.781278980895877,305.1633680006489,293601280,512,65,188.4223239030689,0.0,8.0,34,0.23529411764705882,0.24552951388888888,"[0.23703703703703705, 0.23703703703703705, 0.2523148148148148, 0.24027777777777778, 0.2439814814814815, 0.23703703703703705, 0.23703703703703705, 0.23703703703703705, 0.23703703703703705, 0.2375, 0.23703703703703705, 0.23703703703703705, 0.23935185185185184, 0.2375, 0.2439814814814815, 0.25, 0.2462962962962963, 0.24722222222222223, 0.24444444444444444, 0.24953703703703703, 0.24722222222222223, 0.24814814814814815, 0.25092592592592594, 0.2537037037037037, 0.25462962962962965, 0.2537037037037037, 0.25462962962962965, 0.2523148148148148, 0.25324074074074077, 0.25277777777777777, 0.25416666666666665, 0.25277777777777777]",0.0,256,268435456,25165824,64,1,293601280,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n281241,20427673,Who is wearing a shirt?,Man,"[""gentleman""]",0.0,2,11.172947008162737,226.07160918414593,43.748085969127715,311.95592193398625,36.22365603223443,348.21910795290023,18.94910796545446,367.1682159183547,288882688,512,331,251.40802771784365,0.0,8.0,34,0.23529411764705882,0.24389467592592592,"[0.23981481481481481, 0.22962962962962963, 0.25462962962962965, 0.24722222222222223, 0.24953703703703703, 0.2300925925925926, 0.22962962962962963, 0.23703703703703705, 0.22962962962962963, 0.2412037037037037, 0.24212962962962964, 0.2375, 0.2375, 0.24444444444444444, 0.24305555555555555, 0.25462962962962965, 0.24953703703703703, 0.24953703703703703, 0.24212962962962964, 0.24305555555555555, 0.24861111111111112, 0.24027777777777778, 0.2462962962962963, 0.24583333333333332, 0.25555555555555554, 0.2449074074074074, 0.24861111111111112, 0.2439814814814815, 0.25324074074074077, 0.24583333333333332, 0.24675925925925926, 0.25277777777777777]",0.0,256,263716864,25165824,330,1,288882688,32,0,32,static_diverse,"[[0, 3, 4, 5, 8, 10, 11, 24], [0, 1, 2, 3, 4, 5, 25, 33], [0, 1, 3, 4, 5, 8, 12, 31], [0, 1, 2, 4, 6, 11, 22, 32], [0, 1, 2, 3, 6, 11, 25, 29], [0, 1, 2, 3, 4, 5, 29, 33], [0, 1, 2, 3, 4, 7, 28, 33], [0, 1, 2, 3, 4, 5, 29, 32], [0, 1, 2, 3, 4, 5, 29, 33], [0, 1, 2, 3, 5, 6, 30, 32], [0, 1, 3, 4, 5, 7, 31, 32], [0, 2, 3, 5, 7, 8, 22, 33], [0, 3, 4, 5, 7, 17, 29, 33], [0, 3, 7, 9, 10, 16, 20, 33], [0, 3, 8, 9, 10, 12, 28, 33], [0, 1, 3, 5, 8, 15, 20, 23], [0, 4, 5, 6, 7, 8, 13, 27], [0, 3, 4, 7, 9, 18, 27, 30], [0, 2, 3, 6, 8, 11, 30, 33], [0, 4, 5, 6, 9, 13, 24, 33], [0, 2, 5, 7, 8, 10, 23, 32], [0, 2, 4, 6, 7, 9, 29, 33], [0, 2, 3, 4, 7, 8, 22, 33], [0, 2, 4, 5, 6, 9, 28, 33], [0, 1, 2, 6, 7, 8, 30, 31], [0, 1, 2, 3, 4, 10, 16, 33], [0, 1, 3, 4, 5, 8, 30, 33], [0, 1, 2, 4, 9, 10, 29, 33], [0, 1, 2, 3, 7, 12, 22, 32], [0, 1, 2, 3, 4, 10, 26, 33], [0, 2, 3, 6, 10, 13, 28, 33], [0, 2, 3, 5, 6, 8, 21, 30]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n281241,20427674,Who is wearing the shirt?,Man,"[""gentleman""]",0.0,2,,438.10455361381173,,,679.7234920086339,684.7863190341741,18.911427934654057,703.6977469688281,1132462080,2176,64,,630.9308332856745,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n281241,20427674,Who is wearing the shirt?,Man,"[""gentleman""]",0.0,2,0.24492910597473383,163.01604534965008,54.91216224618256,254.44844493176788,44.70180906355381,299.21033000573516,18.967764917761087,318.17809492349625,293601280,512,65,193.2029629824683,0.0,8.0,34,0.23529411764705882,0.24552951388888888,"[0.23703703703703705, 0.23703703703703705, 0.2523148148148148, 0.24027777777777778, 0.2439814814814815, 0.23703703703703705, 0.23703703703703705, 0.23703703703703705, 0.23703703703703705, 0.2375, 0.23703703703703705, 0.23703703703703705, 0.23935185185185184, 0.2375, 0.2439814814814815, 0.25, 0.2462962962962963, 0.24722222222222223, 0.24444444444444444, 0.24953703703703703, 0.24722222222222223, 0.24814814814814815, 0.25092592592592594, 0.2537037037037037, 0.25462962962962965, 0.2537037037037037, 0.25462962962962965, 0.2523148148148148, 0.25324074074074077, 0.25277777777777777, 0.25416666666666665, 0.25277777777777777]",0.0,256,268435456,25165824,64,1,293601280,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n281241,20427674,Who is wearing the shirt?,Man,"[""gentleman""]",0.0,2,15.894679934717715,245.19733001943678,53.7963081151247,354.0547339944169,57.90695804171264,412.02181798871607,19.33570101391524,431.3575190026313,288882688,512,331,278.3843317301944,0.0,8.0,34,0.23529411764705882,0.24389467592592592,"[0.23981481481481481, 0.22962962962962963, 0.25462962962962965, 0.24722222222222223, 0.24953703703703703, 0.2300925925925926, 0.22962962962962963, 0.23703703703703705, 0.22962962962962963, 0.2412037037037037, 0.24212962962962964, 0.2375, 0.2375, 0.24444444444444444, 0.24305555555555555, 0.25462962962962965, 0.24953703703703703, 0.24953703703703703, 0.24212962962962964, 0.24305555555555555, 0.24861111111111112, 0.24027777777777778, 0.2462962962962963, 0.24583333333333332, 0.25555555555555554, 0.2449074074074074, 0.24861111111111112, 0.2439814814814815, 0.25324074074074077, 0.24583333333333332, 0.24675925925925926, 0.25277777777777777]",0.0,256,263716864,25165824,330,1,288882688,32,0,32,static_diverse,"[[0, 3, 4, 5, 8, 10, 11, 24], [0, 1, 2, 3, 4, 5, 25, 33], [0, 1, 3, 4, 5, 8, 12, 31], [0, 1, 2, 4, 6, 11, 22, 32], [0, 1, 2, 3, 6, 11, 25, 29], [0, 1, 2, 3, 4, 5, 29, 33], [0, 1, 2, 3, 4, 7, 28, 33], [0, 1, 2, 3, 4, 5, 29, 32], [0, 1, 2, 3, 4, 5, 29, 33], [0, 1, 2, 3, 5, 6, 30, 32], [0, 1, 3, 4, 5, 7, 31, 32], [0, 2, 3, 5, 7, 8, 22, 33], [0, 3, 4, 5, 7, 17, 29, 33], [0, 3, 7, 9, 10, 16, 20, 33], [0, 3, 8, 9, 10, 12, 28, 33], [0, 1, 3, 5, 8, 15, 20, 23], [0, 4, 5, 6, 7, 8, 13, 27], [0, 3, 4, 7, 9, 18, 27, 30], [0, 2, 3, 6, 8, 11, 30, 33], [0, 4, 5, 6, 9, 13, 24, 33], [0, 2, 5, 7, 8, 10, 23, 32], [0, 2, 4, 6, 7, 9, 29, 33], [0, 2, 3, 4, 7, 8, 22, 33], [0, 2, 4, 5, 6, 9, 28, 33], [0, 1, 2, 6, 7, 8, 30, 31], [0, 1, 2, 3, 4, 10, 16, 33], [0, 1, 3, 4, 5, 8, 30, 33], [0, 1, 2, 4, 9, 10, 29, 33], [0, 1, 2, 3, 7, 12, 22, 32], [0, 1, 2, 3, 4, 10, 26, 33], [0, 2, 3, 6, 10, 13, 28, 33], [0, 2, 3, 5, 6, 8, 21, 30]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n90294,20385685,Is the laptop near the charger modern and black?,No,"[""no""]",1.0,2,,470.54211783688515,,,835.5158859631047,840.8056499902159,35.392289981245995,876.1979399714619,1226833920,2368,64,,783.9754227316007,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n90294,20385685,Is the laptop near the charger modern and black?,No,"[""no""]",1.0,2,0.2448071027174592,173.17217565141618,54.063814925029874,265.0221539661288,40.90978705789894,305.99233403336257,18.710125936195254,324.7024599695578,320864256,576,65,204.65084922034293,0.0,9.0,37,0.24324324324324326,0.25364583333333335,"[0.24615384615384617, 0.24615384615384617, 0.25726495726495724, 0.25085470085470085, 0.2534188034188034, 0.2504273504273504, 0.2465811965811966, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.2465811965811966, 0.2512820512820513, 0.25598290598290596, 0.2534188034188034, 0.258974358974359, 0.258974358974359, 0.25769230769230766, 0.25811965811965815, 0.2568376068376068, 0.258974358974359, 0.25811965811965815, 0.2568376068376068, 0.25726495726495724, 0.2564102564102564, 0.25726495726495724, 0.25213675213675213, 0.2568376068376068, 0.25598290598290596, 0.25427350427350426, 0.25598290598290596, 0.2551282051282051, 0.25384615384615383]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n90294,20385685,Is the laptop near the charger modern and black?,No,"[""no""]",1.0,2,12.392738834023476,229.38797972165048,48.85424941312522,325.8447280386463,63.927744049578905,389.8335100384429,19.736681948415935,409.57019198685884,316276736,576,329,258.4706477355212,0.0,9.0,37,0.24324324324324326,0.2513755341880342,"[0.23461538461538461, 0.2341880341880342, 0.25811965811965815, 0.24188034188034188, 0.25598290598290596, 0.25427350427350426, 0.24743589743589745, 0.24615384615384617, 0.23504273504273504, 0.2534188034188034, 0.25085470085470085, 0.25384615384615383, 0.25811965811965815, 0.25769230769230766, 0.2594017094017094, 0.2602564102564103, 0.25854700854700857, 0.24700854700854702, 0.25726495726495724, 0.2594017094017094, 0.25726495726495724, 0.25769230769230766, 0.25811965811965815, 0.25726495726495724, 0.25769230769230766, 0.2564102564102564, 0.24615384615384617, 0.2551282051282051, 0.24358974358974358, 0.24444444444444444, 0.24358974358974358, 0.24316239316239316]",0.0,288,297402368,18874368,328,1,316276736,32,0,32,static_diverse,"[[0, 2, 3, 4, 5, 7, 8, 13, 36], [0, 1, 2, 3, 5, 6, 7, 30, 36], [0, 1, 2, 3, 4, 7, 8, 23, 30], [0, 1, 2, 4, 5, 8, 12, 27, 36], [0, 1, 2, 3, 4, 5, 11, 24, 31], [0, 2, 3, 4, 5, 6, 8, 26, 30], [0, 1, 2, 3, 4, 6, 7, 28, 31], [0, 1, 2, 3, 4, 5, 7, 30, 35], [0, 1, 2, 3, 5, 6, 7, 32, 36], [0, 1, 3, 4, 7, 11, 18, 29, 33], [0, 1, 2, 3, 5, 7, 12, 31, 35], [0, 1, 3, 4, 6, 7, 12, 31, 34], [0, 1, 3, 4, 5, 6, 9, 32, 35], [0, 1, 3, 4, 5, 8, 11, 29, 34], [0, 1, 4, 8, 9, 11, 16, 28, 35], [0, 1, 4, 5, 6, 11, 12, 27, 34], [0, 1, 2, 3, 4, 5, 15, 27, 35], [0, 2, 3, 5, 6, 7, 11, 25, 36], [0, 1, 2, 3, 5, 6, 7, 26, 34], [0, 1, 2, 3, 4, 5, 7, 29, 35], [0, 1, 2, 4, 6, 9, 10, 21, 33], [0, 1, 2, 3, 4, 7, 10, 25, 35], [0, 1, 2, 3, 4, 5, 7, 28, 29], [0, 1, 3, 4, 5, 11, 14, 25, 35], [0, 1, 2, 3, 4, 5, 9, 22, 32], [0, 1, 2, 3, 5, 8, 10, 31, 34], [0, 1, 2, 4, 5, 9, 12, 29, 36], [0, 1, 2, 3, 5, 10, 14, 30, 34], [0, 1, 2, 4, 5, 10, 17, 31, 36], [0, 1, 2, 4, 6, 9, 20, 31, 36], [0, 1, 2, 5, 6, 10, 11, 33, 36], [0, 1, 2, 3, 4, 7, 14, 35, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n90294,20385575,Is the remote to the right or to the left of the book?,Left,"[""right""]",0.0,2,,435.55862456560135,,,724.6081820921972,729.8386670881882,23.948101908899844,753.7867689970881,1226833920,2368,64,,673.4772766940296,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n90294,20385575,Is the remote to the right or to the left of the book?,Right,"[""right""]",1.0,2,0.20939402747899294,168.4888277668506,50.16197543591261,250.92303194105625,50.190219073556364,301.17544904351234,18.822938902303576,319.9983879458159,320864256,576,65,194.6605211123824,0.0,9.0,37,0.24324324324324326,0.25364583333333335,"[0.24615384615384617, 0.24615384615384617, 0.25726495726495724, 0.25085470085470085, 0.2534188034188034, 0.2504273504273504, 0.2465811965811966, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.2465811965811966, 0.2512820512820513, 0.25598290598290596, 0.2534188034188034, 0.258974358974359, 0.258974358974359, 0.25769230769230766, 0.25811965811965815, 0.2568376068376068, 0.258974358974359, 0.25811965811965815, 0.2568376068376068, 0.25726495726495724, 0.2564102564102564, 0.25726495726495724, 0.25213675213675213, 0.2568376068376068, 0.25598290598290596, 0.25427350427350426, 0.25598290598290596, 0.2551282051282051, 0.25384615384615383]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n90294,20385575,Is the remote to the right or to the left of the book?,Left,"[""right""]",0.0,2,15.461396425962448,247.68622184637934,54.582149256020784,359.49951701331884,37.71115897689015,397.2578429384157,18.72693106997758,415.9847740083933,316276736,576,329,283.02302316296846,0.0,9.0,37,0.24324324324324326,0.2513755341880342,"[0.23461538461538461, 0.2341880341880342, 0.25811965811965815, 0.24188034188034188, 0.25598290598290596, 0.25427350427350426, 0.24743589743589745, 0.24615384615384617, 0.23504273504273504, 0.2534188034188034, 0.25085470085470085, 0.25384615384615383, 0.25811965811965815, 0.25769230769230766, 0.2594017094017094, 0.2602564102564103, 0.25854700854700857, 0.24700854700854702, 0.25726495726495724, 0.2594017094017094, 0.25726495726495724, 0.25769230769230766, 0.25811965811965815, 0.25726495726495724, 0.25769230769230766, 0.2564102564102564, 0.24615384615384617, 0.2551282051282051, 0.24358974358974358, 0.24444444444444444, 0.24358974358974358, 0.24316239316239316]",0.0,288,297402368,18874368,328,1,316276736,32,0,32,static_diverse,"[[0, 2, 3, 4, 5, 7, 8, 13, 36], [0, 1, 2, 3, 5, 6, 7, 30, 36], [0, 1, 2, 3, 4, 7, 8, 23, 30], [0, 1, 2, 4, 5, 8, 12, 27, 36], [0, 1, 2, 3, 4, 5, 11, 24, 31], [0, 2, 3, 4, 5, 6, 8, 26, 30], [0, 1, 2, 3, 4, 6, 7, 28, 31], [0, 1, 2, 3, 4, 5, 7, 30, 35], [0, 1, 2, 3, 5, 6, 7, 32, 36], [0, 1, 3, 4, 7, 11, 18, 29, 33], [0, 1, 2, 3, 5, 7, 12, 31, 35], [0, 1, 3, 4, 6, 7, 12, 31, 34], [0, 1, 3, 4, 5, 6, 9, 32, 35], [0, 1, 3, 4, 5, 8, 11, 29, 34], [0, 1, 4, 8, 9, 11, 16, 28, 35], [0, 1, 4, 5, 6, 11, 12, 27, 34], [0, 1, 2, 3, 4, 5, 15, 27, 35], [0, 2, 3, 5, 6, 7, 11, 25, 36], [0, 1, 2, 3, 5, 6, 7, 26, 34], [0, 1, 2, 3, 4, 5, 7, 29, 35], [0, 1, 2, 4, 6, 9, 10, 21, 33], [0, 1, 2, 3, 4, 7, 10, 25, 35], [0, 1, 2, 3, 4, 5, 7, 28, 29], [0, 1, 3, 4, 5, 11, 14, 25, 35], [0, 1, 2, 3, 4, 5, 9, 22, 32], [0, 1, 2, 3, 5, 8, 10, 31, 34], [0, 1, 2, 4, 5, 9, 12, 29, 36], [0, 1, 2, 3, 5, 10, 14, 30, 34], [0, 1, 2, 4, 5, 10, 17, 31, 36], [0, 1, 2, 4, 6, 9, 20, 31, 36], [0, 1, 2, 5, 6, 10, 11, 33, 36], [0, 1, 2, 3, 4, 7, 14, 35, 36]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n90294,20385576,Is there any remote control next to the book?,Yes,"[""yes""]",1.0,2,,505.40459947660565,,,871.3918769499287,876.6309480415657,18.899959046393633,895.5309070879593,1226833920,2368,64,,821.7934749554843,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
